ID,CustomerID,Date,TotalPrice,Fee,Status
OD00828,,20180127,730,5,0
OD00829,,20180108,1227,5,-1
OD00830,,20180120,2487,5,1
OD00831,,20180128,32,5,2
OD00832,,20180101,2256,5,2
OD00833,,20180122,6575,5,0
OD00834,,20180110,66,5,-1
OD00835,,20180112,926,5,1
OD00836,,20180109,2415,5,0
OD00837,,20180117,466,5,1
OD00838,,20180123,713,5,-1
OD00839,,20180120,1044,5,0
OD00840,,20180123,2762,5,0
OD00841,,20180130,1426,5,1
OD00842,,20180126,1764,5,1
OD00843,,20180103,483,5,0
OD00844,,20180112,1055,5,-1
OD00845,,20180121,1785,5,2
OD00846,,20180127,463,5,2
OD00847,,20180110,948,5,2
OD00848,,20180130,1880,5,-1
OD00849,,20180104,447,5,2
OD00850,,20180117,1232,5,-1
OD00851,,20180123,2628,5,2
OD00852,,20180117,1456,5,2
OD00853,,20180116,90,5,1
OD00854,,20180125,2167,5,2
OD00855,,20180103,732,5,-1
OD00856,,20180130,2899,5,0
OD00857,,20180120,2184,5,0
OD00858,,20180119,2433,5,0
OD00859,,20180118,622,5,-1
OD00860,,20180122,3829,5,1
OD00861,,20180102,3211,5,0
OD00862,,20180127,4436,5,-1
OD00863,,20180117,280,5,2
OD00864,,20180119,2065,5,-1
OD00865,,20180101,605,5,2
OD00866,,20180111,2550,5,1
OD00867,,20180129,255,5,-1
OD00868,,20180123,1131,5,2
OD00869,,20180106,630,5,1
OD00870,,20180102,53,5,1
OD00871,,20180105,1170,5,1
OD00872,,20180104,2416,5,1
OD00873,,20180128,2299,5,2
OD00874,,20180120,810,5,-1
OD00875,,20180112,1541,5,-1
OD00876,,20180105,835,5,0
OD00877,,20180130,1233,5,-1
OD00878,,20180120,342,5,0
OD00879,,20180108,802,5,2
OD00880,,20180123,1901,5,2
OD00881,,20180118,1243,5,2
OD00882,,20180121,2621,5,2
OD00883,,20180102,289,5,-1
OD00884,,20180118,933,5,0
OD00885,,20180127,422,5,0
OD00886,,20180124,3141,5,2
OD00887,,20180125,3473,5,-1
OD00888,,20180108,380,5,-1
OD00889,,20180108,2706,5,0
OD00890,,20180120,1610,5,0
OD00891,,20180107,291,5,0
OD00892,,20180107,3158,5,0
OD00893,,20180127,587,5,0
OD00894,,20180121,5132,5,1
OD00895,,20180124,2147,5,2
OD00896,,20180108,3802,5,2
OD00897,,20180116,2424,5,2
OD00898,,20180113,607,5,2
OD00899,,20180117,2247,5,-1
OD00900,,20180123,998,5,2
OD00901,,20180115,424,5,0
OD00902,,20180108,2121,5,0
OD00903,,20180103,5431,5,2
OD00904,,20180129,1079,5,-1
OD00905,,20180126,1214,5,0
OD00906,,20180119,973,5,-1
OD00907,,20180129,616,5,1
OD00908,,20180111,616,5,2
OD00909,,20180121,1511,5,-1
OD00910,,20180107,2821,5,1
OD00911,,20180129,42,5,0
OD00912,,20180119,1350,5,1
OD00913,,20180108,678,5,0
OD00914,,20180115,1004,5,1
OD00915,,20180119,87,5,-1
OD00916,,20180118,2018,5,2
OD00917,,20180114,5544,5,2
OD00918,,20180115,1307,5,1
OD00919,,20180125,441,5,0
OD00920,,20180110,3712,5,2
OD00921,,20180103,805,5,0
OD00922,,20180125,1443,5,-1
OD00923,,20180116,1642,5,-1
OD00924,,20180109,3214,5,-1
OD00925,,20180123,2372,5,1
OD00926,,20180128,1308,5,0
OD00927,,20180106,798,5,2
OD00928,,20180126,6175,5,0
OD00929,,20180111,178,5,2
OD00930,,20180124,450,5,1
OD00931,,20180105,930,5,2
OD00932,,20180126,1392,5,2
OD00933,,20180112,1681,5,0
OD00934,,20180119,2275,5,1
OD00935,,20180101,869,5,0
OD00936,,20180121,4654,5,1
OD00937,,20180128,320,5,2
OD00938,,20180108,82,5,2
OD00939,,20180110,565,5,2
OD00940,,20180115,100,5,2
OD00941,,20180102,2300,5,-1
OD00942,,20180106,2615,5,2
OD00943,,20180113,1213,5,1
OD00944,,20180124,399,5,1
OD00945,,20180107,1411,5,-1
OD00946,,20180107,767,5,1
OD00947,,20180120,3099,5,1
OD00948,,20180123,3275,5,-1
OD00949,,20180116,854,5,-1
OD00950,,20180121,1441,5,1
OD00951,,20180119,28,5,-1
OD00952,,20180115,1558,5,2
OD00953,,20180110,3075,5,0
OD00954,,20180110,410,5,0
OD00955,,20180121,444,5,1
OD00956,,20180118,3112,5,0
OD00957,,20180110,1750,5,1
OD00958,,20180122,1369,5,2
OD00959,,20180121,3126,5,1
OD00960,,20180111,3194,5,2
OD00961,,20180122,476,5,1
OD00962,,20180122,1891,5,1
OD00963,,20180110,1897,5,-1
OD00964,,20180110,555,5,2
OD00965,,20180109,2731,5,0
OD00966,,20180124,1806,5,-1
OD00967,,20180113,1274,5,-1
OD00968,,20180114,3955,5,2
OD00969,,20180124,1239,5,0
OD00970,,20180113,496,5,1
OD00971,,20180116,1065,5,1
OD00972,,20180113,1838,5,2
OD00973,,20180127,1743,5,1
OD00974,,20180111,48,5,-1
OD00975,,20180125,3090,5,1
OD00976,,20180112,2633,5,0
OD00977,,20180122,1451,5,0
OD00978,,20180124,1596,5,-1
OD00979,,20180102,1156,5,1
OD00980,,20180127,5453,5,1
OD00981,,20180105,835,5,0
OD00982,,20180102,1005,5,2
OD00983,,20180103,1364,5,2
OD00984,,20180101,985,5,0
OD00985,,20180122,531,5,2
OD00986,,20180104,858,5,1
OD00987,,20180109,573,5,1
OD00988,,20180111,1076,5,1
OD00989,,20180127,686,5,2
OD00990,,20180110,200,5,2
OD00991,,20180128,4542,5,-1
OD00992,,20180108,2066,5,1
OD00993,,20180115,2882,5,2
OD00994,,20180118,1294,5,1
OD00995,,20180104,2776,5,2
OD00996,,20180107,1114,5,2
OD00997,,20180129,1274,5,2
OD00998,,20180113,188,5,2
OD00999,,20180112,379,5,2
OD01000,,20180120,264,5,2
OD01001,,20180201,846,5,0
OD01002,,20180216,3010,5,1
OD01003,,20180218,462,5,2
OD01004,,20180209,466,5,0
OD01005,,20180207,1427,5,0
OD01006,,20180205,853,5,2
OD01007,,20180207,804,5,0
OD01008,,20180222,1836,5,-1
OD01009,,20180214,1283,5,2
OD01010,,20180205,124,5,0
OD01011,,20180221,4186,5,-1
OD01012,,20180218,2384,5,-1
OD01013,,20180216,1569,5,2
OD01014,,20180202,1290,5,0
OD01015,,20180222,337,5,2
OD01016,,20180212,1273,5,1
OD01017,,20180205,379,5,-1
OD01018,,20180209,854,5,0
OD01019,,20180218,382,5,-1
OD01020,,20180204,1767,5,1
OD01021,,20180217,822,5,1
OD01022,,20180215,1361,5,2
OD01023,,20180220,2095,5,0
OD01024,,20180210,5569,5,-1
OD01025,,20180224,689,5,0
OD01026,,20180207,208,5,2
OD01027,,20180220,2716,5,1
OD01028,,20180212,631,5,1
OD01029,,20180218,526,5,1
OD01030,,20180213,862,5,2
OD01031,,20180220,277,5,0
OD01032,,20180210,264,5,1
OD01033,,20180212,4804,5,1
OD01034,,20180212,872,5,2
OD01035,,20180217,900,5,2
OD01036,,20180212,2441,5,0
OD01037,,20180204,1044,5,2
OD01038,,20180219,459,5,1
OD01039,,20180204,4270,5,1
OD01040,,20180223,407,5,1
OD01041,,20180201,2722,5,-1
OD01042,,20180211,1115,5,2
OD01043,,20180220,733,5,0
OD01044,,20180225,2398,5,0
OD01045,,20180214,1072,5,0
OD01046,,20180209,1730,5,2
OD01047,,20180206,58,5,1
OD01048,,20180222,2133,5,2
OD01049,,20180208,234,5,-1
OD01050,,20180218,1060,5,0
OD01051,,20180218,1748,5,-1
OD01052,,20180203,100,5,-1
OD01053,,20180204,1089,5,1
OD01054,,20180208,1206,5,2
OD01055,,20180214,2164,5,2
OD01056,,20180216,340,5,1
OD01057,,20180220,56,5,1
OD01058,,20180224,1471,5,-1
OD01059,,20180205,2677,5,-1
OD01060,,20180207,1015,5,2
OD01061,,20180205,2117,5,2
OD01062,,20180220,984,5,2
OD01063,,20180227,1449,5,0
OD01064,,20180203,747,5,2
OD01065,,20180216,3042,5,-1
OD01066,,20180220,2226,5,2
OD01067,,20180217,2811,5,1
OD01068,,20180210,2196,5,2
OD01069,,20180205,6782,5,2
OD01070,,20180227,1428,5,0
OD01071,,20180227,541,5,-1
OD01072,,20180220,1130,5,2
OD01073,,20180211,1921,5,2
OD01074,,20180222,1250,5,0
OD01075,,20180210,1080,5,2
OD01076,,20180227,404,5,0
OD01077,,20180223,3969,5,2
OD01078,,20180208,1180,5,0
OD01079,,20180206,2560,5,0
OD01080,,20180216,1864,5,-1
OD01081,,20180226,1418,5,0
OD01082,,20180217,1267,5,-1
OD01083,,20180202,140,5,2
OD01084,,20180204,1056,5,0
OD01085,,20180224,154,5,-1
OD01086,,20180217,1363,5,0
OD01087,,20180207,276,5,1
OD01088,,20180208,1869,5,0
OD01089,,20180222,134,5,2
OD01090,,20180224,133,5,-1
OD01091,,20180223,256,5,-1
OD01092,,20180225,493,5,0
OD01093,,20180222,232,5,1
OD01094,,20180227,508,5,-1
OD01095,,20180201,450,5,1
OD01096,,20180222,3082,5,1
OD01097,,20180227,3715,5,0
OD01098,,20180209,2280,5,1
OD01099,,20180225,1445,5,-1
OD01100,,20180218,256,5,-1
OD01101,,20180221,1265,5,1
OD01102,,20180209,333,5,2
OD01103,,20180222,2338,5,-1
OD01104,,20180204,1174,5,0
OD01105,,20180214,3648,5,1
OD01106,,20180204,347,5,2
OD01107,,20180206,2925,5,0
OD01108,,20180210,769,5,0
OD01109,,20180218,2524,5,2
OD01110,,20180208,1508,5,-1
OD01111,,20180226,1340,5,0
OD01112,,20180219,453,5,2
OD01113,,20180207,437,5,0
OD01114,,20180211,166,5,0
OD01115,,20180223,1345,5,-1
OD01116,,20180206,816,5,1
OD01117,,20180215,1115,5,2
OD01118,,20180219,2204,5,0
OD01119,,20180215,1149,5,0
OD01120,,20180215,116,5,1
OD01121,,20180214,132,5,1
OD01122,,20180225,385,5,2
OD01123,,20180207,880,5,0
OD01124,,20180216,382,5,2
OD01125,,20180202,2389,5,1
OD01126,,20180208,5366,5,-1
OD01127,,20180204,3117,5,1
OD01128,,20180218,4248,5,0
OD01129,,20180209,2557,5,2
OD01130,,20180217,570,5,-1
OD01131,,20180201,1305,5,0
OD01132,,20180227,1984,5,-1
OD01133,,20180202,1507,5,2
OD01134,,20180216,584,5,1
OD01135,,20180204,1524,5,0
OD01136,,20180211,200,5,0
OD01137,,20180204,805,5,1
OD01138,,20180225,52,5,0
OD01139,,20180221,3579,5,2
OD01140,,20180213,2441,5,2
OD01141,,20180222,3796,5,0
OD01142,,20180214,1392,5,1
OD01143,,20180206,1334,5,1
OD01144,,20180207,169,5,0
OD01145,,20180204,1761,5,0
OD01146,,20180220,365,5,2
OD01147,,20180206,323,5,1
OD01148,,20180201,999,5,1
OD01149,,20180222,1151,5,-1
OD01150,,20180215,1700,5,1
OD01151,,20180202,3129,5,0
OD01152,,20180225,224,5,-1
OD01153,,20180206,2223,5,1
OD01154,,20180209,2917,5,-1
OD01155,,20180223,856,5,2
OD01156,,20180208,496,5,0
OD01157,,20180217,1410,5,2
OD01158,,20180212,503,5,-1
OD01159,,20180218,800,5,2
OD01160,,20180206,1778,5,2
OD01161,,20180213,212,5,0
OD01162,,20180219,1526,5,2
OD01163,,20180205,268,5,2
OD01164,,20180220,2423,5,0
OD01165,,20180217,70,5,1
OD01166,,20180216,455,5,1
OD01167,,20180208,728,5,2
OD01168,,20180201,768,5,0
OD01169,,20180209,1945,5,2
OD01170,,20180208,1295,5,1
OD01171,,20180203,1356,5,1
OD01172,,20180216,30,5,-1
OD01173,,20180227,5980,5,-1
OD01174,,20180220,1146,5,1
OD01175,,20180220,1063,5,2
OD01176,,20180203,1428,5,0
OD01177,,20180211,1158,5,0
OD01178,,20180227,1413,5,2
OD01179,,20180205,59,5,0
OD01180,,20180202,5373,5,-1
OD01181,,20180225,1343,5,0
OD01182,,20180225,1953,5,1
OD01183,,20180213,3101,5,0
OD01184,,20180217,4233,5,1
OD01185,,20180202,32,5,0
OD01186,,20180227,1732,5,0
OD01187,,20180226,924,5,-1
OD01188,,20180219,1911,5,1
OD01189,,20180201,1036,5,-1
OD01190,,20180219,1144,5,0
OD01191,,20180212,8586,5,0
OD01192,,20180219,1191,5,1
OD01193,,20180212,5682,5,1
OD01194,,20180218,3063,5,-1
OD01195,,20180207,377,5,-1
OD01196,,20180227,2687,5,0
OD01197,,20180214,1120,5,0
OD01198,,20180205,1638,5,1
OD01199,,20180209,925,5,0
OD01200,,20180203,105,5,1
OD01201,,20180220,114,5,-1
OD01202,,20180219,3702,5,1
OD01203,,20180206,2166,5,-1
OD01204,,20180202,104,5,1
OD01205,,20180217,186,5,2
OD01206,,20180206,111,5,1
OD01207,,20180209,2776,5,2
OD01208,,20180222,98,5,-1
OD01209,,20180219,303,5,1
OD01210,,20180214,3052,5,-1
OD01211,,20180220,445,5,0
OD01212,,20180216,980,5,1
OD01213,,20180226,1196,5,0
OD01214,,20180204,2671,5,0
OD01215,,20180210,47,5,2
OD01216,,20180215,939,5,1
OD01217,,20180212,1107,5,0
OD01218,,20180206,1340,5,-1
OD01219,,20180201,638,5,2
OD01220,,20180220,4025,5,2
OD01221,,20180204,3355,5,2
OD01222,,20180217,507,5,1
OD01223,,20180221,4005,5,2
OD01224,,20180224,2949,5,1
OD01225,,20180217,1678,5,2
OD01226,,20180211,3452,5,-1
OD01227,,20180212,1411,5,2
OD01228,,20180227,45,5,-1
OD01229,,20180217,1954,5,2
OD01230,,20180210,1182,5,0
OD01231,,20180221,2738,5,-1
OD01232,,20180224,3663,5,2
OD01233,,20180205,2562,5,-1
OD01234,,20180207,1343,5,-1
OD01235,,20180223,1777,5,-1
OD01236,,20180205,1258,5,0
OD01237,,20180220,397,5,2
OD01238,,20180217,2493,5,0
OD01239,,20180216,2508,5,-1
OD01240,,20180205,2251,5,2
OD01241,,20180203,546,5,2
OD01242,,20180202,2722,5,0
OD01243,,20180206,3989,5,1
OD01244,,20180202,130,5,0
OD01245,,20180211,2234,5,-1
OD01246,,20180219,136,5,0
OD01247,,20180219,245,5,1
OD01248,,20180225,823,5,0
OD01249,,20180215,6618,5,2
OD01250,,20180216,1185,5,2
OD01251,,20180206,1216,5,0
OD01252,,20180202,5207,5,-1
OD01253,,20180213,2334,5,1
OD01254,,20180222,2457,5,-1
OD01255,,20180213,7259,5,-1
OD01256,,20180205,1903,5,0
OD01257,,20180221,1613,5,0
OD01258,,20180203,1989,5,2
OD01259,,20180215,829,5,0
OD01260,,20180221,2401,5,2
OD01261,,20180205,1950,5,-1
OD01262,,20180219,1274,5,0
OD01263,,20180204,1452,5,2
OD01264,,20180206,2800,5,0
OD01265,,20180219,455,5,2
OD01266,,20180203,2740,5,0
OD01267,,20180202,3259,5,-1
OD01268,,20180213,2172,5,0
OD01269,,20180212,1113,5,2
OD01270,,20180222,1566,5,1
OD01271,,20180227,1313,5,-1
OD01272,,20180216,1995,5,2
OD01273,,20180222,132,5,1
OD01274,,20180222,637,5,2
OD01275,,20180205,2987,5,0
OD01276,,20180204,1375,5,-1
OD01277,,20180222,1742,5,1
OD01278,,20180225,4811,5,2
OD01279,,20180225,108,5,0
OD01280,,20180218,90,5,2
OD01281,,20180221,69,5,2
OD01282,,20180213,2958,5,-1
OD01283,,20180217,3633,5,-1
OD01284,,20180224,646,5,0
OD01285,,20180217,3929,5,2
OD01286,,20180218,978,5,2
OD01287,,20180220,1682,5,-1
OD01288,,20180216,2045,5,2
OD01289,,20180227,1492,5,0
OD01290,,20180226,1031,5,1
OD01291,,20180201,3482,5,2
OD01292,,20180211,2055,5,0
OD01293,,20180222,975,5,0
OD01294,,20180221,1977,5,0
OD01295,,20180205,684,5,0
OD01296,,20180221,4385,5,2
OD01297,,20180204,2317,5,1
OD01298,,20180212,328,5,-1
OD01299,,20180203,1000,5,0
OD01300,,20180213,674,5,1
OD01301,,20180212,935,5,0
OD01302,,20180224,2012,5,-1
OD01303,,20180211,923,5,1
OD01304,,20180211,1652,5,0
OD01305,,20180214,2278,5,2
OD01306,,20180208,2994,5,0
OD01307,,20180208,4944,5,0
OD01308,,20180219,2731,5,2
OD01309,,20180213,70,5,0
OD01310,,20180214,2860,5,2
OD01311,,20180213,448,5,1
OD01312,,20180226,2322,5,1
OD01313,,20180202,1203,5,1
OD01314,,20180204,1976,5,-1
OD01315,,20180225,380,5,-1
OD01316,,20180206,3420,5,1
OD01317,,20180216,37,5,2
OD01318,,20180208,220,5,-1
OD01319,,20180203,377,5,0
OD01320,,20180214,525,5,-1
OD01321,,20180205,2897,5,0
OD01322,,20180217,120,5,1
OD01323,,20180217,1397,5,-1
OD01324,,20180215,982,5,1
OD01325,,20180205,1823,5,1
OD01326,,20180204,1551,5,1
OD01327,,20180227,1784,5,1
OD01328,,20180217,3050,5,1
OD01329,,20180207,2225,5,-1
OD01330,,20180204,1704,5,-1
OD01331,,20180211,5743,5,2
OD01332,,20180210,344,5,1
OD01333,,20180204,44,5,2
OD01334,,20180204,162,5,0
OD01335,,20180213,1992,5,1
OD01336,,20180217,3157,5,1
OD01337,,20180201,1660,5,0
OD01338,,20180226,3841,5,2
OD01339,,20180202,5637,5,2
OD01340,,20180201,696,5,1
OD01341,,20180201,4451,5,0
OD01342,,20180215,1123,5,2
OD01343,,20180204,372,5,1
OD01344,,20180222,2248,5,0
OD01345,,20180215,2865,5,2
OD01346,,20180214,124,5,0
OD01347,,20180222,3060,5,-1
OD01348,,20180205,5137,5,1
OD01349,,20180206,1928,5,-1
OD01350,,20180202,30,5,-1
OD01351,,20180214,2135,5,-1
OD01352,,20180211,2842,5,0
OD01353,,20180212,1360,5,0
OD01354,,20180208,4982,5,0
OD01355,,20180223,187,5,2
OD01356,,20180221,2696,5,-1
OD01357,,20180204,90,5,2
OD01358,,20180204,1853,5,1
OD01359,,20180212,2637,5,-1
OD01360,,20180212,42,5,-1
OD01361,,20180224,1783,5,2
OD01362,,20180206,1284,5,0
OD01363,,20180203,135,5,2
OD01364,,20180214,676,5,0
OD01365,,20180212,708,5,0
OD01366,,20180219,2651,5,1
OD01367,,20180215,1958,5,1
OD01368,,20180224,1711,5,-1
OD01369,,20180213,1754,5,0
OD01370,,20180222,750,5,1
OD01371,,20180226,525,5,2
OD01372,,20180202,1405,5,0
OD01373,,20180214,1218,5,1
OD01374,,20180226,2767,5,0
OD01375,,20180226,3074,5,0
OD01376,,20180222,2135,5,0
OD01377,,20180212,215,5,1
OD01378,,20180217,1019,5,-1
OD01379,,20180215,2194,5,-1
OD01380,,20180211,1050,5,2
OD01381,,20180213,73,5,2
OD01382,,20180211,245,5,2
OD01383,,20180210,264,5,-1
OD01384,,20180221,969,5,2
OD01385,,20180226,2717,5,1
OD01386,,20180208,621,5,0
OD01387,,20180206,708,5,2
OD01388,,20180206,972,5,2
OD01389,,20180216,562,5,-1
OD01390,,20180226,2808,5,2
OD01391,,20180209,2689,5,-1
OD01392,,20180206,1748,5,0
OD01393,,20180208,706,5,1
OD01394,,20180208,2737,5,-1
OD01395,,20180213,452,5,1
OD01396,,20180212,1296,5,1
OD01397,,20180217,1577,5,1
OD01398,,20180207,2377,5,1
OD01399,,20180213,715,5,0
OD01400,,20180216,820,5,-1
OD01401,,20180207,1269,5,-1
OD01402,,20180209,2521,5,0
OD01403,,20180207,1284,5,2
OD01404,,20180202,872,5,0
OD01405,,20180212,1440,5,1
OD01406,,20180226,102,5,-1
OD01407,,20180221,376,5,1
OD01408,,20180210,2173,5,1
OD01409,,20180222,1725,5,1
OD01410,,20180210,1375,5,0
OD01411,,20180204,740,5,1
OD01412,,20180205,3352,5,0
OD01413,,20180203,2991,5,2
OD01414,,20180207,2023,5,1
OD01415,,20180219,3847,5,2
OD01416,,20180202,635,5,1
OD01417,,20180211,3262,5,2
OD01418,,20180206,1336,5,2
OD01419,,20180219,1477,5,-1
OD01420,,20180212,2055,5,1
OD01421,,20180216,1683,5,2
OD01422,,20180206,1107,5,-1
OD01423,,20180212,1298,5,-1
OD01424,,20180220,5016,5,2
OD01425,,20180202,4914,5,1
OD01426,,20180218,1088,5,-1
OD01427,,20180201,160,5,-1
OD01428,,20180210,3001,5,0
OD01429,,20180224,2650,5,0
OD01430,,20180201,377,5,0
OD01431,,20180212,2791,5,2
OD01432,,20180227,818,5,1
OD01433,,20180206,1017,5,0
OD01434,,20180224,521,5,1
OD01435,,20180209,2458,5,-1
OD01436,,20180208,1514,5,1
OD01437,,20180219,2171,5,2
OD01438,,20180212,2151,5,1
OD01439,,20180201,17,5,0
OD01440,,20180218,2907,5,1
OD01441,,20180204,2631,5,1
OD01442,,20180211,2405,5,2
OD01443,,20180221,1166,5,-1
OD01444,,20180212,2042,5,1
OD01445,,20180206,2003,5,-1
OD01446,,20180208,1310,5,2
OD01447,,20180215,2978,5,2
OD01448,,20180227,148,5,1
OD01449,,20180212,100,5,2
OD01450,,20180223,6209,5,2
OD01451,,20180207,1558,5,2
OD01452,,20180206,1796,5,2
OD01453,,20180208,384,5,2
OD01454,,20180225,782,5,2
OD01455,,20180227,328,5,2
OD01456,,20180214,1050,5,2
OD01457,,20180217,264,5,1
OD01458,,20180204,2837,5,1
OD01459,,20180220,988,5,2
OD01460,,20180221,2409,5,0
OD01461,,20180221,1155,5,0
OD01462,,20180211,563,5,2
OD01463,,20180218,1718,5,2
OD01464,,20180207,2072,5,-1
OD01465,,20180205,1762,5,0
OD01466,,20180204,3172,5,-1
OD01467,,20180218,1571,5,2
OD01468,,20180208,981,5,2
OD01469,,20180214,96,5,-1
OD01470,,20180220,1577,5,0
OD01471,,20180225,1182,5,0
OD01472,,20180210,4449,5,-1
OD01473,,20180206,3065,5,-1
OD01474,,20180221,1160,5,1
OD01475,,20180206,2539,5,2
OD01476,,20180210,1043,5,1
OD01477,,20180211,2627,5,0
OD01478,,20180212,2180,5,2
OD01479,,20180223,1964,5,-1
OD01480,,20180225,2868,5,2
OD01481,,20180211,1751,5,0
OD01482,,20180202,682,5,-1
OD01483,,20180203,1420,5,0
OD01484,,20180203,709,5,1
OD01485,,20180219,1697,5,2
OD01486,,20180219,911,5,-1
OD01487,,20180216,2227,5,1
OD01488,,20180217,105,5,0
OD01489,,20180208,3221,5,-1
OD01490,,20180201,4871,5,0
OD01491,,20180210,2229,5,0
OD01492,,20180219,1631,5,1
OD01493,,20180206,87,5,1
OD01494,,20180202,1579,5,2
OD01495,,20180221,1605,5,-1
OD01496,,20180214,273,5,1
OD01497,,20180227,1913,5,0
OD01498,,20180208,1439,5,0
OD01499,,20180215,1581,5,2
OD01500,,20180216,683,5,2
OD01501,,20180216,1820,5,2
OD01502,,20180215,1732,5,-1
OD01503,,20180218,2057,5,-1
OD01504,,20180221,1140,5,0
OD01505,,20180214,2075,5,-1
OD01506,,20180209,1860,5,1
OD01507,,20180223,460,5,-1
OD01508,,20180201,1243,5,-1
OD01509,,20180203,2890,5,2
OD01510,,20180208,2289,5,2
OD01511,,20180218,792,5,-1
OD01512,,20180218,1127,5,0
OD01513,,20180226,661,5,-1
OD01514,,20180217,3834,5,-1
OD01515,,20180201,1511,5,1
OD01516,,20180204,808,5,0
OD01517,,20180224,2507,5,-1
OD01518,,20180201,575,5,-1
OD01519,,20180210,3574,5,0
OD01520,,20180205,1817,5,0
OD01521,,20180201,3300,5,2
OD01522,,20180216,200,5,-1
OD01523,,20180218,1618,5,-1
OD01524,,20180221,3007,5,1
OD01525,,20180221,127,5,1
OD01526,,20180222,118,5,1
OD01527,,20180222,2058,5,2
OD01528,,20180214,636,5,0
OD01529,,20180216,1933,5,-1
OD01530,,20180216,831,5,-1
OD01531,,20180208,2552,5,2
OD01532,,20180217,2020,5,1
OD01533,,20180212,1111,5,0
OD01534,,20180218,2112,5,0
OD01535,,20180210,4584,5,0
OD01536,,20180223,3845,5,1
OD01537,,20180214,357,5,2
OD01538,,20180220,844,5,0
OD01539,,20180202,1990,5,1
OD01540,,20180227,681,5,1
OD01541,,20180227,1254,5,0
OD01542,,20180227,789,5,1
OD01543,,20180223,1147,5,-1
OD01544,,20180213,1204,5,1
OD01545,,20180209,2101,5,1
OD01546,,20180213,2197,5,1
OD01547,,20180219,2678,5,-1
OD01548,,20180205,2709,5,-1
OD01549,,20180210,56,5,1
OD01550,,20180205,6808,5,1
OD01551,,20180215,761,5,-1
OD01552,,20180226,615,5,0
OD01553,,20180225,2319,5,0
OD01554,,20180213,1003,5,0
OD01555,,20180217,507,5,1
OD01556,,20180207,861,5,-1
OD01557,,20180218,1565,5,0
OD01558,,20180206,2201,5,2
OD01559,,20180220,186,5,2
OD01560,,20180206,3551,5,0
OD01561,,20180220,2218,5,2
OD01562,,20180224,1702,5,-1
OD01563,,20180203,534,5,-1
OD01564,,20180226,2929,5,-1
OD01565,,20180220,1109,5,-1
OD01566,,20180202,723,5,2
OD01567,,20180219,252,5,2
OD01568,,20180213,2463,5,0
OD01569,,20180207,178,5,0
OD01570,,20180223,368,5,2
OD01571,,20180216,58,5,1
OD01572,,20180206,3673,5,2
OD01573,,20180203,2519,5,-1
OD01574,,20180216,2290,5,2
OD01575,,20180222,4669,5,-1
OD01576,,20180207,1565,5,-1
OD01577,,20180205,152,5,-1
OD01578,,20180215,856,5,2
OD01579,,20180204,1258,5,2
OD01580,,20180201,989,5,-1
OD01581,,20180221,207,5,1
OD01582,,20180222,4821,5,1
OD01583,,20180221,224,5,0
OD01584,,20180219,185,5,1
OD01585,,20180226,1803,5,2
OD01586,,20180204,4318,5,1
OD01587,,20180220,1202,5,2
OD01588,,20180202,2257,5,-1
OD01589,,20180215,525,5,1
OD01590,,20180212,1352,5,0
OD01591,,20180219,958,5,1
OD01592,,20180225,281,5,0
OD01593,,20180214,4214,5,0
OD01594,,20180213,1822,5,0
OD01595,,20180221,1656,5,0
OD01596,,20180224,315,5,2
OD01597,,20180225,977,5,2
OD01598,,20180209,796,5,-1
OD01599,,20180206,87,5,-1
OD01600,,20180205,918,5,0
OD01601,,20180218,208,5,1
OD01602,,20180214,3327,5,2
OD01603,,20180206,4169,5,-1
OD01604,,20180226,496,5,0
OD01605,,20180212,606,5,2
OD01606,,20180202,2495,5,0
OD01607,,20180216,1163,5,0
OD01608,,20180219,6095,5,-1
OD01609,,20180225,2287,5,-1
OD01610,,20180221,1912,5,0
OD01611,,20180226,2193,5,0
OD01612,,20180203,1334,5,2
OD01613,,20180224,118,5,-1
OD01614,,20180226,432,5,-1
OD01615,,20180225,677,5,-1
OD01616,,20180209,4871,5,0
OD01617,,20180218,569,5,2
OD01618,,20180220,33,5,1
OD01619,,20180221,2205,5,1
OD01620,,20180216,14,5,0
OD01621,,20180218,584,5,-1
OD01622,,20180225,1433,5,0
OD01623,,20180220,1006,5,0
OD01624,,20180204,335,5,2
OD01625,,20180205,306,5,1
OD01626,,20180223,925,5,1
OD01627,,20180226,1231,5,1
OD01628,,20180212,1335,5,-1
OD01629,,20180203,2429,5,-1
OD01630,,20180223,960,5,-1
OD01631,,20180221,659,5,0
OD01632,,20180214,1590,5,-1
OD01633,,20180202,453,5,2
OD01634,,20180208,2546,5,0
OD01635,,20180203,237,5,-1
OD01636,,20180218,2944,5,0
OD01637,,20180212,3966,5,1
OD01638,,20180226,1728,5,0
OD01639,,20180208,1826,5,-1
OD01640,,20180222,1590,5,2
OD01641,,20180206,507,5,-1
OD01642,,20180204,2232,5,1
OD01643,,20180204,1719,5,2
OD01644,,20180203,448,5,0
OD01645,,20180222,731,5,2
OD01646,,20180205,436,5,-1
OD01647,,20180216,2162,5,2
OD01648,,20180216,480,5,2
OD01649,,20180215,1181,5,0
OD01650,,20180225,3237,5,-1
OD01651,,20180227,1655,5,2
OD01652,,20180204,1421,5,1
OD01653,,20180221,6121,5,-1
OD01654,,20180211,767,5,0
OD01655,,20180206,3148,5,0
OD01656,,20180202,3924,5,0
